cell	bio_celltype
cell_6495	L5 IT CTX
cell_4408	L6 IT CTX
cell_5516	L6 IT CTX
cell_6528	L2/3 IT CTX-1
cell_4352	L4/5 IT CTX
cell_5511	L6 IT CTX
cell_6512	L5 IT CTX
cell_4344	L5 NP CTX
cell_2385	L4/5 IT CTX
cell_2764	L6 IT CTX
cell_5510	L6 IT CTX
cell_2770	L6 IT CTX
cell_2780	L4/5 IT CTX
cell_5514	L6 IT CTX
cell_5485	L6 IT CTX
cell_4354	L4/5 IT CTX
cell_4320	L4/5 IT CTX
cell_5552	L2/3 IT CTX-1
cell_4380	L2/3 IT CTX-1
cell_6489	L6 IT CTX
cell_4416	L6 IT CTX
cell_6530	L6 IT CTX
cell_2762	L6 IT CTX
cell_5490	L2/3 IT CTX-1
cell_6534	L2/3 IT CTX-1
cell_5461	L6 IT CTX
cell_5476	L6 IT CTX
cell_2790	L6 IT CTX
cell_4368	L4/5 IT CTX
cell_4318	L6 IT CTX
cell_4395	L6 IT CTX
cell_4335	L6 IT CTX
cell_5560	L6 IT CTX
cell_803	L6 CT CTX
cell_4333	L6 IT CTX
cell_6179	L5 IT CTX
cell_6533	L6 IT CTX
cell_5519	L6 IT CTX
cell_4372	L6 IT CTX
cell_6510	L6 IT CTX
cell_5522	L6 IT CTX
cell_5498	L6 IT CTX
cell_2786	L6 IT CTX
cell_5487	L2/3 IT CTX-1
cell_4315	L6 IT CTX
cell_6505	L6 IT CTX
cell_5469	L6 IT CTX
cell_4341	L6 IT CTX
cell_6467	L6 IT CTX
cell_5530	L6 IT CTX
cell_777	L4/5 IT CTX
cell_5504	L6 IT CTX
cell_5446	L6 IT CTX
cell_2777	L6 IT CTX
cell_4409	L6 IT CTX
cell_5518	L6 IT CTX
cell_4367	L6 IT CTX
cell_4317	L4/5 IT CTX
cell_787	L6 IT CTX
cell_789	L5 IT CTX
cell_6520	L2/3 IT CTX-1
cell_4363	L4/5 IT CTX
cell_6514	L6 IT CTX
cell_4326	L5 IT CTX
cell_4332	L6 IT CTX
cell_5500	L6 IT CTX
cell_3640	L6 IT CTX
cell_5470	L5 NP CTX
cell_4310	L6 IT CTX
cell_5570	L6 IT CTX
cell_4305	L4/5 IT CTX
cell_2776	L6 IT CTX
cell_4826	L5 IT CTX
cell_4955	L5 IT CTX
cell_6504	L2/3 IT CTX-1
cell_2775	L4/5 IT CTX
cell_6523	L6 IT CTX
cell_4339	L6 IT CTX
cell_5483	L6 IT CTX
cell_5471	L6 IT CTX
cell_1124	Vip
cell_2980	L6b CTX
cell_4558	L5 NP CTX
cell_173	L6b CTX
cell_2961	L6b CTX
cell_1119	L6b CTX
cell_163	L5 NP CTX
cell_2935	L6b CTX
cell_5369	L5 NP CTX
cell_1145	L6b CTX
cell_5611	L5 IT CTX
cell_1573	L5 IT CTX
cell_171	L6b CTX
cell_1535	L5 NP CTX
cell_4549	L6b CTX
cell_166	Lamp5
cell_2977	L5 IT CTX
cell_931	L6b CTX
cell_12	L6b CTX
cell_5594	L5 IT CTX
cell_5610	L6b CTX
cell_8	L6b CTX
cell_3306	L5 NP CTX
cell_3058	L6b CTX
cell_3314	L6b CTX
cell_2619	L6b CTX
cell_2948	L6b CTX
cell_9	L6b CTX
cell_3279	L5 NP CTX
cell_1541	L6 CT CTX
cell_2879	L6b CTX
cell_182	L5 IT CTX
cell_3264	L5 IT CTX
cell_1561	L6b CTX
cell_1565	Vip
cell_1559	L5 IT CTX
cell_161	L6b CTX
cell_5582	L5 IT CTX
cell_13	L5 IT CTX
cell_5674	Lamp5
cell_1625	L6b CTX
cell_159	L6b CTX
cell_3321	L5 NP CTX
cell_3320	L5 NP CTX
cell_2850	L6b CTX
cell_1592	Lamp5
cell_2983	L5 IT CTX
cell_2953	L6b CTX
cell_4604	L6b CTX
cell_4624	L6b CTX
cell_1585	L6b CTX
cell_1439	L5 IT CTX
cell_5614	L5 IT CTX
cell_1587	L6b CTX
cell_1542	L5 NP CTX
cell_2918	L6b CTX
cell_5605	L5 NP CTX
cell_1544	L6b CTX
cell_3068	L5 NP CTX
cell_4563	L6b CTX
cell_5379	L5 IT CTX
cell_4489	L5 NP CTX
cell_1364	L6b CTX
cell_1580	L6b CTX
cell_2	Vip
cell_4451	L5 IT CTX
cell_3	Vip
cell_1072	L5 IT CTX
cell_3300	L5 NP CTX
cell_1208	L6b CTX
cell_997	L5 NP CTX
cell_5617	L5 NP CTX
cell_2987	L6b CTX
cell_208	Vip
cell_4461	L6b CTX
cell_3311	L6b CTX
cell_3097	L5 NP CTX
cell_1583	L6b CTX
cell_3319	L6b CTX
cell_4471	L5 NP CTX
cell_1579	L5 NP CTX
cell_3329	L6b CTX
cell_169	Vip
cell_3041	L6b CTX
cell_7	L6b CTX
cell_2885	L5 NP CTX
cell_1555	L6b CTX
cell_429	L5 IT CTX
cell_6550	L5 NP CTX
cell_5964	L4/5 IT CTX
cell_1292	L5 NP CTX
cell_246	L5 NP CTX
cell_5631	L5 NP CTX
cell_6597	L5 NP CTX
cell_4125	L6b CTX
cell_4057	L6b CTX
cell_1609	L5 IT CTX
cell_6166	L5 IT CTX
cell_6220	L6b CTX
cell_1603	L5 NP CTX
cell_1407	Vip
cell_5312	L6b CTX
cell_4923	L5 IT CTX
cell_3162	L6b CTX
cell_4845	L4/5 IT CTX
cell_1532	L5 NP CTX
cell_2827	L5 NP CTX
cell_5935	L5 IT CTX
cell_4727	L4/5 IT CTX
cell_2659	L5 IT CTX
cell_6596	L5 NP CTX
cell_267	L4/5 IT CTX
cell_2860	L5 IT CTX
cell_804	L6b CTX
cell_4995	L4/5 IT CTX
cell_6099	L6b CTX
cell_3949	L6 CT CTX
cell_1187	L6b CTX
cell_5600	L5 NP CTX
cell_2285	L6 IT CTX
cell_6455	L5 IT CTX
cell_4889	L4/5 IT CTX
cell_5632	L5 NP CTX
cell_6364	L6 CT CTX
cell_3093	L5 NP CTX
cell_6551	L5 IT CTX
cell_4621	L2/3 IT CTX-1
cell_663	L6b CTX
cell_2845	L5 NP CTX
cell_4566	L2/3 IT CTX-1
cell_1888	L4/5 IT CTX
cell_5765	L4/5 IT CTX
cell_5985	L5 IT CTX
cell_2846	L5 NP CTX
cell_6300	L5 NP CTX
cell_6570	L5 IT CTX
cell_3844	L6 CT CTX
cell_5612	L5 IT CTX
cell_5198	L5 IT CTX
cell_3741	L4/5 IT CTX
cell_2068	L5 IT CTX
cell_4806	L4/5 IT CTX
cell_1977	L4/5 IT CTX
cell_4946	L5 IT CTX
cell_7352	L5 NP CTX
cell_4494	L5 IT CTX
cell_2095	L5 NP CTX
cell_2017	L4/5 IT CTX
cell_4726	L2/3 IT CTX-1
cell_5983	L4/5 IT CTX
cell_5333	Sst
cell_4943	Vip
cell_125	L5 NP CTX
cell_4418	L6b CTX
cell_4982	L4/5 IT CTX
cell_7813	L5 IT CTX
cell_3284	L5 IT CTX
cell_5443	L5 IT CTX
cell_7045	L5 IT CTX
cell_4214	L6b CTX
cell_534	L6b CTX
cell_3000	L5 NP CTX
cell_6569	L5 NP CTX
cell_1976	L4/5 IT CTX
cell_2729	L5 NP CTX
cell_5976	L4/5 IT CTX
cell_793	L5 IT CTX
cell_2283	L6 CT CTX
cell_465	L4/5 IT CTX
cell_6332	L6 CT CTX
cell_2614	L5 NP CTX
cell_529	L4/5 IT CTX
cell_2887	L6b CTX
cell_357	L4/5 IT CTX
cell_132	L4/5 IT CTX
cell_1325	L6 CT CTX
cell_7814	Vip
cell_1075	L5 IT CTX
cell_6559	L5 IT CTX
cell_6601	L6b CTX
cell_1910	L4/5 IT CTX
cell_4429	L5 IT CTX
cell_2634	L5 IT CTX
cell_6180	L5 IT CTX
cell_6317	Lamp5
cell_7838	L5 NP CTX
cell_2692	L5 IT CTX
cell_3504	L2/3 IT CTX-1
cell_6377	L6 CT CTX
cell_6167	L5 IT CTX
cell_1600	L5 NP CTX
cell_1774	L5 PT CTX
cell_2466	L6 CT CTX
cell_1108	L5 NP CTX
cell_6474	L5 IT CTX
cell_4705	L4/5 IT CTX
cell_1171	L5 NP CTX
cell_4423	L5 NP CTX
cell_3668	L5 PT CTX
cell_2531	L6 CT CTX
cell_2176	L5 NP CTX
cell_7817	L5 IT CTX
cell_6568	L5 NP CTX
cell_7826	L5 IT CTX
cell_7818	L5 IT CTX
cell_5328	L5 NP CTX
cell_5599	L5 IT CTX
cell_542	L4/5 IT CTX
cell_703	L4/5 IT CTX
cell_5320	L6 CT CTX
cell_7829	L5 IT CTX
cell_5388	L5 IT CTX
cell_420	L4/5 IT CTX
cell_3951	L6 IT CTX
cell_2464	L6 CT CTX
cell_263	L5 PT CTX
cell_1847	L4/5 IT CTX
cell_2575	L6b CTX
cell_330	L2/3 IT CTX-1
cell_7820	L5 IT CTX
cell_5872	L4/5 IT CTX
cell_595	L5 NP CTX
cell_45	L6b CTX
cell_2340	L6b CTX
cell_5496	L6b CTX
cell_1624	L2/3 IT CTX-1
cell_2837	L6b CTX
cell_3051	L5 IT CTX
cell_2422	L6b CTX
cell_4436	Vip
cell_5021	L2/3 IT CTX-1
cell_4430	L6b CTX
cell_796	L5 NP CTX
cell_4963	L5 NP CTX
cell_5499	L6b CTX
cell_4590	L6b CTX
cell_6600	L6b CTX
cell_223	L2/3 IT CTX-1
cell_6481	Vip
cell_2995	L6b CTX
cell_207	Vip
cell_3027	L6b CTX
cell_4542	L6b CTX
cell_2830	L5 NP CTX
cell_378	L6b CTX
cell_4631	L2/3 IT CTX-1
cell_1000	Vip
cell_4220	L6b CTX
cell_4738	L4/5 IT CTX
cell_1564	Vip
cell_4454	L5 IT CTX
cell_4245	Vip
cell_4547	L6b CTX
cell_282	L2/3 IT CTX-1
cell_7830	L6b CTX
cell_4255	L6 IT CTX
cell_6176	L5 IT CTX
cell_353	L4/5 IT CTX
cell_3033	Vip
cell_5060	L6b CTX
cell_3689	Lamp5
cell_3070	L6b CTX
cell_4967	L6b CTX
cell_2477	L5 NP CTX
cell_3675	L2/3 IT CTX-1
cell_2495	L6b CTX
cell_7925	L6b CTX
cell_5999	L4/5 IT CTX
cell_839	L6 CT CTX
cell_4288	L5 IT CTX
cell_2047	L4/5 IT CTX
cell_6205	L5 NP CTX
cell_4554	L6b CTX
cell_1694	L2/3 IT CTX-1
cell_1051	L6b CTX
cell_4462	L6b CTX
cell_5264	L6 IT CTX
cell_4555	L6b CTX
cell_1578	L6b CTX
cell_3074	L6b CTX
cell_1628	Vip
cell_2381	Sst
cell_3248	L6b CTX
cell_4774	L2/3 IT CTX-1
cell_4473	L6b CTX
cell_4938	L4/5 IT CTX
cell_2752	L6b CTX
cell_1760	L2/3 IT CTX-1
cell_2150	L5 IT CTX
cell_4544	L6b CTX
cell_5709	L2/3 IT CTX-1
cell_3052	L6b CTX
cell_698	L6b CTX
cell_7059	L5 IT CTX
cell_1420	Vip
cell_5876	L4/5 IT CTX
cell_4940	L4/5 IT CTX
cell_1558	L5 NP CTX
cell_6450	L6b CTX
cell_190	L6b CTX
cell_3030	L6b CTX
cell_1008	L6b CTX
cell_590	L4/5 IT CTX
cell_6589	L6 CT CTX
cell_5316	L6b CTX
cell_7337	L5 NP CTX
cell_3206	L6b CTX
cell_917	L6b CTX
cell_5205	L6 CT CTX
cell_128	L4/5 IT CTX
cell_3744	L6b CTX
cell_6532	L5 NP CTX
cell_24	L6b CTX
cell_3059	L6b CTX
cell_6070	L6b CTX
cell_5153	Vip
cell_2721	L6b CTX
cell_6128	Vip
cell_2974	L6b CTX
cell_3974	L6 CT CTX
cell_1221	L6b CTX
cell_433	L4/5 IT CTX
cell_6154	L6 IT CTX
cell_4455	L6b CTX
cell_1714	L2/3 IT CTX-1
cell_3993	L6b CTX
cell_2849	L5 NP CTX
cell_1513	L6b CTX
cell_5248	L6 CT CTX
cell_2308	L6 CT CTX
cell_7833	L6b CTX
cell_6224	L6 IT CTX
cell_2345	L6 CT CTX
cell_2377	Sst
cell_2185	L4/5 IT CTX
cell_2415	L6b CTX
cell_5076	L6b CTX
cell_6141	Sst
cell_6587	L6b CTX
cell_231	L2/3 IT CTX-1
cell_5145	L6 IT CTX
cell_6041	L5 IT CTX
cell_2865	L6b CTX
cell_2222	L6b CTX
cell_3621	L6b CTX
cell_2861	L5 NP CTX
cell_2872	L6b CTX
cell_2913	L6b CTX
cell_2955	L6b CTX
cell_3247	Vip
cell_4147	L6b CTX
cell_5772	L5 NP CTX
cell_1367	L6b CTX
cell_1520	L6b CTX
cell_1098	L6b CTX
cell_168	L6b CTX
cell_4135	L6 CT CTX
cell_1215	L6b CTX
cell_261	Lamp5
cell_1492	L6b CTX
cell_3955	L6b CTX
cell_11	L6b CTX
cell_551	L4/5 IT CTX
cell_4014	L6 CT CTX
cell_2933	L6b CTX
cell_5856	Lamp5
cell_6593	L6b CTX
cell_4150	L6b CTX
cell_1467	L6b CTX
cell_3081	L6b CTX
cell_1287	L6b CTX
cell_5297	Vip
cell_4164	L6b CTX
cell_2803	L6b CTX
cell_1088	L6b CTX
cell_5534	Vip
cell_4171	L6b CTX
cell_2937	Sst
cell_2178	L5 NP CTX
cell_6030	L5 NP CTX
cell_7048	L5 NP CTX
cell_439	L4/5 IT CTX
cell_4297	L6b CTX
cell_5627	L6b CTX
cell_2835	Vip
cell_2521	L6b CTX
cell_1368	L6b CTX
cell_4616	L6b CTX
cell_2595	Vip
cell_2873	L6b CTX
cell_2981	L6b CTX
cell_5065	L6 IT CTX
cell_3015	L6b CTX
cell_165	Vip
cell_941	L6b CTX
cell_5217	L6b CTX
cell_2939	Lamp5
cell_1741	Lamp5
cell_2968	L6b CTX
cell_1503	L6b CTX
cell_5215	Vip
cell_1216	L6b CTX
cell_5596	Vip
cell_115	L5 PT CTX
cell_5131	L6b CTX
cell_2929	L6b CTX
cell_2607	L6b CTX
cell_2869	L6b CTX
cell_6482	L5 IT CTX
cell_4969	L5 NP CTX
cell_2562	L6b CTX
cell_6022	L5 IT CTX
cell_2998	L6b CTX
cell_7040	L5 IT CTX
cell_4842	L4/5 IT CTX
cell_2640	Vip
cell_1214	L6b CTX
cell_3233	L6b CTX
cell_2177	L6b CTX
cell_4200	L6b CTX
cell_1129	L6b CTX
cell_2800	L6b CTX
cell_942	L6b CTX
cell_3256	L6b CTX
cell_6307	L5 NP CTX
cell_2009	L5 IT CTX
cell_4947	L6b CTX
cell_1378	L6b CTX
cell_1556	L6b CTX
cell_1916	L4/5 IT CTX
cell_1183	L6b CTX
cell_3260	L5 NP CTX
cell_6375	Vip
cell_2870	L6b CTX
cell_1557	L6b CTX
cell_1417	L6b CTX
cell_2892	L6b CTX
cell_2915	L6b CTX
cell_1052	L6b CTX
cell_327	L4/5 IT CTX
cell_3239	Vip
cell_637	L4/5 IT CTX
cell_5105	Lamp5
cell_2680	Lamp5
cell_1582	L2/3 IT CTX-1
cell_5326	L6 CT CTX
cell_2931	L6b CTX
cell_2690	L6b CTX
cell_1038	L6b CTX
cell_6240	L6 CT CTX
cell_6563	L6b CTX
cell_5270	L6 CT CTX
cell_3193	L6b CTX
cell_7038	L4/5 IT CTX
cell_2926	L6b CTX
cell_6020	L4/5 IT CTX
cell_3916	L6 IT CTX
cell_1692	L2/3 IT CTX-1
cell_2990	L6b CTX
cell_912	L6b CTX
cell_3474	L2/3 IT CTX-1
cell_2992	Vip
cell_2514	L6b CTX
cell_1412	Lamp5
cell_6485	Vip
cell_2954	L6b CTX
cell_3040	L6b CTX
cell_3301	Vip
cell_2617	Vip
cell_866	L6b CTX
cell_2817	L6b CTX
cell_1482	L6b CTX
cell_2802	L6b CTX
cell_4374	L6 IT CTX
cell_328	L2/3 IT CTX-1
cell_1521	L6b CTX
cell_2911	L6b CTX
cell_6415	L6b CTX
cell_10	L6b CTX
cell_4608	L6b CTX
cell_1483	L6b CTX
cell_1691	L4/5 IT CTX
cell_2804	L6b CTX
cell_5296	L6b CTX
cell_5293	L6b CTX
cell_5380	L6b CTX
cell_3003	L6b CTX
cell_7625	L6b CTX
cell_2568	Vip
cell_1434	L5 NP CTX
cell_1073	L6b CTX
cell_3839	L2/3 IT CTX-1
cell_3029	Lamp5
cell_7374	Vip
cell_3261	L6b CTX
cell_3652	L4/5 IT CTX
cell_1218	L6b CTX
cell_2986	L6b CTX
cell_2608	L6b CTX
cell_2611	L6b CTX
cell_2871	L6b CTX
cell_5121	Vip
cell_6389	L6b CTX
cell_4151	Vip
cell_2705	L6b CTX
cell_1231	L6b CTX
cell_2289	L6b CTX
cell_2650	L6b CTX
cell_3082	L6b CTX
cell_2561	L6b CTX
cell_3019	L6b CTX
cell_2801	L6b CTX
cell_2441	L6 CT CTX
cell_3026	L6b CTX
cell_3317	L6b CTX
cell_1135	L6b CTX
cell_1217	L6b CTX
cell_2673	L6b CTX
cell_5427	Vip
cell_2706	L6b CTX
cell_3237	L6 IT CTX
cell_4293	L6b CTX
cell_2712	L6b CTX
cell_3232	L6b CTX
cell_5420	Vip
cell_4485	L6 IT CTX
cell_2658	L6b CTX
cell_6006	L5 IT CTX
cell_1065	L4/5 IT CTX
cell_4488	Vip
cell_2730	L5 IT CTX
cell_4440	Sst
cell_3037	L6b CTX
cell_5416	L6b CTX
cell_3174	L5 NP CTX
cell_2676	L6b CTX
cell_5400	L5 NP CTX
cell_5609	L6 IT CTX
cell_5619	L5 NP CTX
cell_4129	L6 IT CTX
cell_675	L6b CTX
cell_1089	L6b CTX
cell_3227	L6 CT CTX
cell_6730	L2/3 IT CTX-1
cell_3225	L6 CT CTX
cell_6604	L6b CTX
cell_4225	L5 NP CTX
cell_3236	L6b CTX
cell_4922	L5 IT CTX
cell_6760	L2/3 IT CTX-1
cell_5402	L6b CTX
cell_4192	Sst
cell_2660	L6b CTX
cell_1067	Vip
cell_4615	L6 IT CTX
cell_6024	L5 IT CTX
cell_4290	L6b CTX
cell_3150	L6b CTX
cell_6747	L6b CTX
cell_5621	L6b CTX
cell_5418	L6b CTX
cell_3240	L6b CTX
cell_2684	L5 NP CTX
cell_4247	Vip
cell_4475	Vip
cell_1655	L2/3 IT CTX-1
cell_2863	L5 NP CTX
cell_3278	Vip
cell_1605	L5 NP CTX
cell_3032	L6 IT CTX
cell_6367	L6b CTX
cell_5394	L6b CTX
cell_3925	L6b CTX
cell_4292	Sst
cell_3231	L6b CTX
cell_6494	L6b CTX
cell_3494	L6b CTX
cell_2661	L5 NP CTX
cell_2639	L6b CTX
cell_5777	L5 IT CTX
cell_2631	Vip
cell_2675	Sst
cell_3016	L6 IT CTX
cell_3761	L2/3 IT CTX-1
cell_3007	L6 CT CTX
cell_2685	L6b CTX
cell_3228	L6b CTX
cell_3265	Vip
cell_3212	L5 NP CTX
cell_3275	L6 IT CTX
cell_5814	L2/3 IT CTX-1
cell_5411	L6b CTX
cell_7042	L5 IT CTX
cell_6368	L6b CTX
cell_6493	L5 NP CTX
cell_2590	L6b CTX
cell_2096	Vip
cell_2825	L6b CTX
cell_3185	L6b CTX
cell_5618	L6b CTX
cell_1808	Vip
cell_5415	L6b CTX
cell_5424	L6b CTX
cell_5407	L6b CTX
cell_4234	L6b CTX
cell_4269	L6b CTX
cell_1212	L6b CTX
cell_7672	L6b CTX
cell_3290	L6b CTX
cell_3067	L6b CTX
cell_6418	L6b CTX
cell_1053	Vip
cell_3084	L6 IT CTX
cell_2978	L6b CTX
cell_5529	L5 NP CTX
cell_1371	L6b CTX
cell_6260	L6b CTX
cell_5360	L6b CTX
cell_2744	L6b CTX
cell_1525	L6b CTX
cell_3213	L6b CTX
cell_3090	L6b CTX
cell_2971	L6b CTX
cell_3785	L6b CTX
cell_1469	L6b CTX
cell_3086	L6b CTX
cell_1453	L6b CTX
cell_5425	L6b CTX
cell_1523	L6 IT CTX
cell_831	L6b CTX
cell_1193	L6b CTX
cell_1066	L6b CTX
cell_7650	Lamp5
cell_3089	L6b CTX
cell_2279	L6b CTX
cell_3902	Sst
cell_2124	L6b CTX
cell_1747	L5 NP CTX
cell_4483	L6b CTX
cell_1169	Vip
cell_4479	L6b CTX
cell_4459	L6 IT CTX
cell_3056	L6 IT CTX
cell_3255	L6b CTX
cell_1175	L5 IT CTX
cell_3277	L5 IT CTX
cell_1528	L6b CTX
cell_1239	L6b CTX
cell_1103	L6b CTX
cell_3222	L6b CTX
cell_4502	L6b CTX
cell_3234	L6b CTX
cell_4470	L6b CTX
cell_2831	L6b CTX
cell_1224	L6b CTX
cell_3004	L6b CTX
cell_2682	Lamp5
cell_3113	L6b CTX
cell_5527	L5 NP CTX
cell_2795	L6b CTX
cell_4460	L6b CTX
cell_2332	L6b CTX
cell_4487	L5 IT CTX
cell_7816	L6b CTX
cell_2749	L6b CTX
cell_1529	L6b CTX
cell_2829	L6b CTX
cell_2909	L6b CTX
cell_3021	L6b CTX
cell_345	L4/5 IT CTX
cell_1210	L6b CTX
cell_2644	L5 IT CTX
cell_3269	L6b CTX
cell_756	Vip
cell_7673	L6b CTX
cell_3272	L6b CTX
cell_7628	L6b CTX
cell_3292	L6b CTX
cell_4772	L5 NP CTX
cell_2810	L6b CTX
cell_4126	L6b CTX
cell_2579	L6b CTX
cell_4500	L6b CTX
cell_2669	L6b CTX
cell_5447	L6b CTX
cell_3809	L6b CTX
cell_5343	L6b CTX
cell_2144	L6b CTX
cell_2709	L6b CTX
cell_1366	L6b CTX
cell_2718	L6b CTX
cell_1114	L6b CTX
cell_2742	L6b CTX
cell_3125	L6b CTX
cell_3065	L6b CTX
cell_3868	L6 IT CTX
cell_2626	L5 IT CTX
cell_2743	L6b CTX
cell_3165	L6b CTX
cell_3149	L6b CTX
cell_3273	L6b CTX
cell_415	L5 NP CTX
cell_1203	L6b CTX
cell_3843	L6b CTX
cell_4286	L6b CTX
cell_4468	L6b CTX
cell_2149	L6 IT CTX
cell_1266	L5 NP CTX
cell_5350	L6b CTX
cell_117	L4/5 IT CTX
cell_5359	L6b CTX
cell_2798	L6b CTX
cell_1526	L6b CTX
cell_3226	L6b CTX
cell_3224	L6b CTX
cell_1166	Vip
cell_2333	L6b CTX
cell_4482	L6b CTX
cell_1499	L6b CTX
cell_1374	L6b CTX
cell_6491	L6b CTX
cell_4417	L6b CTX
cell_3087	L6b CTX
cell_1092	L6b CTX
cell_832	L6b CTX
cell_1149	L6b CTX
cell_994	L6b CTX
cell_5434	L6b CTX
cell_3230	L6b CTX
cell_2288	L6 IT CTX
cell_4495	L6b CTX
cell_2630	Vip
cell_5396	L6b CTX
cell_3064	L6b CTX
cell_3969	L6b CTX
cell_6465	Sst
cell_1100	L6b CTX
cell_2582	Vip
cell_2213	Sst
cell_3020	L6b CTX
cell_3100	L6b CTX
cell_2726	L6b CTX
cell_1122	L6b CTX
cell_2662	L6b CTX
cell_2811	L6b CTX
cell_4197	L6b CTX
cell_7629	L6b CTX
cell_4486	L6b CTX
cell_6175	L6b CTX
cell_3274	L6b CTX
cell_4208	L6b CTX
cell_1369	L6b CTX
cell_1419	L6b CTX
cell_1059	L6b CTX
cell_2747	L6b CTX
cell_2487	L6b CTX
cell_2584	L6b CTX
cell_2665	L6b CTX
cell_2947	L6b CTX
cell_2960	L6b CTX
cell_3128	L6b CTX
cell_2529	L6b CTX
cell_4492	L6b CTX
cell_1362	L6b CTX
cell_6390	L6b CTX
cell_2838	L6b CTX
cell_744	L6b CTX
cell_1225	L6b CTX
cell_1401	L6b CTX
cell_1070	L6b CTX
cell_1158	L6b CTX
cell_2957	L6 IT CTX
cell_2945	L6b CTX
cell_2812	L6b CTX
cell_2715	L6b CTX
cell_4237	L6b CTX
cell_6406	L6b CTX
cell_1346	L6b CTX
cell_1131	L6b CTX
cell_2951	L6b CTX
cell_1123	L6b CTX
cell_4456	L6b CTX
cell_6323	L6b CTX
cell_2636	L6b CTX
cell_1023	L6b CTX
cell_5103	L6b CTX
cell_1050	L6b CTX
cell_1204	L6b CTX
cell_4438	L6 IT CTX
cell_811	L6b CTX
cell_1359	L6b CTX
cell_3238	Vip
cell_3245	L6b CTX
cell_1511	L6b CTX
cell_6403	L5 NP CTX
cell_1460	L6b CTX
cell_3246	L6b CTX
cell_4124	L6b CTX
cell_4493	L5 NP CTX
cell_4232	L6b CTX
cell_3157	L6 IT CTX
cell_3270	L6b CTX
cell_3280	L6b CTX
cell_4226	L6b CTX
cell_3215	L6b CTX
cell_4505	L6b CTX
cell_6419	L6b CTX
cell_4228	L6b CTX
cell_2725	L6b CTX
cell_3022	L6 CT CTX
cell_5358	L6b CTX
cell_3899	L6b CTX
cell_668	Sst
cell_4254	L6b CTX
cell_1516	L6b CTX
cell_3263	L6b CTX
cell_1956	L5 NP CTX
cell_1230	L6b CTX
cell_1086	L6b CTX
cell_5401	L6b CTX
cell_5414	L6b CTX
cell_4076	L6 CT CTX
cell_5356	L6b CTX
cell_2941	L6b CTX
cell_2627	L6b CTX
cell_4469	L6b CTX
cell_3295	L6b CTX
cell_1146	L6b CTX
cell_2840	L6b CTX
cell_6400	L5 NP CTX
cell_3254	L6b CTX
cell_1396	Vip
cell_6410	L6 IT CTX
cell_1538	L6b CTX
cell_2380	L6b CTX
cell_2506	L6b CTX
cell_3028	L6b CTX
cell_2564	L6b CTX
cell_2645	L6b CTX
cell_1170	L6 CT CTX
cell_3286	L6b CTX
cell_2967	L6b CTX
cell_2508	L6b CTX
cell_2649	L6b CTX
cell_2988	L6b CTX
cell_5336	L6b CTX
cell_989	L6b CTX
cell_2969	L6b CTX
cell_2286	L6b CTX
cell_2815	L6b CTX
cell_3077	L6b CTX
cell_727	L6 IT CTX
cell_3006	L6b CTX
cell_4447	L6b CTX
cell_975	L6b CTX
cell_1041	L6b CTX
cell_5410	L6b CTX
cell_3024	L6b CTX
cell_5432	L6b CTX
cell_1508	L6b CTX
cell_2200	L6b CTX
cell_7655	L6b CTX
cell_2799	L6b CTX
cell_4427	L6b CTX
cell_3080	Sst
cell_2666	L6 IT CTX
cell_1021	L6b CTX
cell_3283	L5 NP CTX
cell_2542	L6 IT CTX
cell_1132	L5 NP CTX
cell_3291	L6b CTX
cell_3095	L6b CTX
cell_4496	L6b CTX
cell_1502	L5 NP CTX
cell_2813	L6b CTX
cell_4061	L6 CT CTX
cell_1370	L6b CTX
cell_1207	L6b CTX
cell_4238	L6b CTX
cell_5353	L6b CTX
cell_2719	L6 IT CTX
cell_755	L6b CTX
cell_1127	L5 NP CTX
cell_1071	L6b CTX
cell_2172	L6b CTX
cell_3091	L6b CTX
cell_7076	L6b CTX
cell_4240	L6b CTX
cell_3266	L5 NP CTX
cell_2678	L6b CTX
cell_3072	L6b CTX
cell_443	L6b CTX
cell_6250	L6b CTX
cell_6305	L6b CTX
cell_4100	L6b CTX
cell_1461	L6b CTX
cell_1138	L6b CTX
cell_7668	L6b CTX
cell_5426	L6b CTX
cell_1058	L6b CTX
cell_1142	L6b CTX
cell_2818	L5 NP CTX
cell_3053	L6b CTX
cell_1001	L6b CTX
cell_4219	Vip
cell_2820	L6b CTX
cell_2528	L6 IT CTX
cell_5355	L6b CTX
cell_4121	L6b CTX
cell_2593	L6b CTX
cell_1510	L6b CTX
cell_2962	L6b CTX
cell_4160	L6b CTX
cell_4188	L6b CTX
cell_3952	L6b CTX
cell_979	L6b CTX
cell_4199	L6b CTX
cell_2741	L6b CTX
cell_2483	L6b CTX
cell_922	L6 IT CTX
cell_1304	L6b CTX
cell_1177	L6 IT CTX
cell_1097	L5 NP CTX
cell_5478	L6 IT CTX
cell_4474	L6b CTX
cell_2609	L6b CTX
cell_2527	L6b CTX
cell_1102	L5 NP CTX
cell_5334	Vip
cell_2664	L6b CTX
cell_2303	L6b CTX
cell_2672	L6b CTX
cell_2916	L6b CTX
cell_4236	Vip
cell_2949	L6b CTX
cell_4127	L6b CTX
cell_1013	L6b CTX
cell_4110	L6b CTX
cell_2959	L6b CTX
