cell	bio_celltype
cell_17810	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17811	(8) Fibroblast-like (outflow tract & valve related)
cell_17813	(0) Capillary endothelium
cell_17814	(2) Fribroblast-like (AV mesenchyme related)
cell_17815	(8) Fibroblast-like (outflow tract & valve related)
cell_17819	(1) Ventricular cardiomyocytes
cell_17820	(0) Capillary endothelium
cell_17821	(10) Endothelium/ pericytes/ adventia
cell_17822	(1) Ventricular cardiomyocytes
cell_17823	(8) Fibroblast-like (outflow tract & valve related)
cell_17824	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17825	(1) Ventricular cardiomyocytes
cell_17826	(0) Capillary endothelium
cell_17827	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17831	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17832	(1) Ventricular cardiomyocytes
cell_17833	(8) Fibroblast-like (outflow tract & valve related)
cell_17836	(2) Fribroblast-like (AV mesenchyme related)
cell_17838	(10) Endothelium/ pericytes/ adventia
cell_17840	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17841	(3) Subepicardial cells
cell_17842	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17843	(1) Ventricular cardiomyocytes
cell_17846	(1) Ventricular cardiomyocytes
cell_17847	(1) Ventricular cardiomyocytes
cell_17848	(0) Capillary endothelium
cell_17849	(1) Ventricular cardiomyocytes
cell_17850	(2) Fribroblast-like (AV mesenchyme related)
cell_17851	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17852	(9) Epicardial cells
cell_17853	(1) Ventricular cardiomyocytes
cell_17854	(8) Fibroblast-like (outflow tract & valve related)
cell_17855	(8) Fibroblast-like (outflow tract & valve related)
cell_17856	(1) Ventricular cardiomyocytes
cell_17857	(8) Fibroblast-like (outflow tract & valve related)
cell_17859	(10) Endothelium/ pericytes/ adventia
cell_17860	(10) Endothelium/ pericytes/ adventia
cell_17861	(2) Fribroblast-like (AV mesenchyme related)
cell_17862	(1) Ventricular cardiomyocytes
cell_17863	(8) Fibroblast-like (outflow tract & valve related)
cell_17864	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17866	(9) Epicardial cells
cell_17867	(1) Ventricular cardiomyocytes
cell_17868	(10) Endothelium/ pericytes/ adventia
cell_17869	(7) Artrial cardiomyocytes
cell_17870	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17874	(1) Ventricular cardiomyocytes
cell_17875	(3) Subepicardial cells
cell_17877	(3) Subepicardial cells
cell_17878	(10) Endothelium/ pericytes/ adventia
cell_17879	(3) Subepicardial cells
cell_17881	(8) Fibroblast-like (outflow tract & valve related)
cell_17884	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17885	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17886	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17887	(2) Fribroblast-like (AV mesenchyme related)
cell_17889	(1) Ventricular cardiomyocytes
cell_17890	(1) Ventricular cardiomyocytes
cell_17892	(3) Subepicardial cells
cell_17893	(7) Artrial cardiomyocytes
cell_17894	(1) Ventricular cardiomyocytes
cell_17895	(3) Subepicardial cells
cell_17896	(7) Artrial cardiomyocytes
cell_17897	(1) Ventricular cardiomyocytes
cell_17898	(8) Fibroblast-like (outflow tract & valve related)
cell_17899	(8) Fibroblast-like (outflow tract & valve related)
cell_17904	(9) Epicardial cells
cell_17906	(10) Endothelium/ pericytes/ adventia
cell_17907	(1) Ventricular cardiomyocytes
cell_17908	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17914	(8) Fibroblast-like (outflow tract & valve related)
cell_17915	(9) Epicardial cells
cell_17916	(10) Endothelium/ pericytes/ adventia
cell_17917	(8) Fibroblast-like (outflow tract & valve related)
cell_17920	(1) Ventricular cardiomyocytes
cell_17921	(0) Capillary endothelium
cell_17922	(9) Epicardial cells
cell_17923	(10) Endothelium/ pericytes/ adventia
cell_17924	(8) Fibroblast-like (outflow tract & valve related)
cell_17927	(7) Artrial cardiomyocytes
cell_17928	(8) Fibroblast-like (outflow tract & valve related)
cell_17929	(7) Artrial cardiomyocytes
cell_17931	(10) Endothelium/ pericytes/ adventia
cell_17934	(10) Endothelium/ pericytes/ adventia
cell_17935	(1) Ventricular cardiomyocytes
cell_17936	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17937	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17938	(1) Ventricular cardiomyocytes
cell_17941	(3) Subepicardial cells
cell_17942	(1) Ventricular cardiomyocytes
cell_17945	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17947	(9) Epicardial cells
cell_17948	(8) Fibroblast-like (outflow tract & valve related)
cell_17949	(7) Artrial cardiomyocytes
cell_17952	(1) Ventricular cardiomyocytes
cell_17955	(1) Ventricular cardiomyocytes
cell_17956	(1) Ventricular cardiomyocytes
cell_17957	(1) Ventricular cardiomyocytes
cell_17958	(7) Artrial cardiomyocytes
cell_17959	(10) Endothelium/ pericytes/ adventia
cell_17961	(1) Ventricular cardiomyocytes
cell_17962	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_17963	(3) Subepicardial cells
cell_17964	(8) Fibroblast-like (outflow tract & valve related)
cell_17965	(3) Subepicardial cells
cell_17967	(1) Ventricular cardiomyocytes
cell_17970	(1) Ventricular cardiomyocytes
cell_17971	(7) Artrial cardiomyocytes
cell_17972	(1) Ventricular cardiomyocytes
cell_17973	(3) Subepicardial cells
cell_17974	(8) Fibroblast-like (outflow tract & valve related)
cell_17976	(3) Subepicardial cells
cell_17977	(1) Ventricular cardiomyocytes
cell_17982	(7) Artrial cardiomyocytes
cell_17983	(2) Fribroblast-like (AV mesenchyme related)
cell_17985	(10) Endothelium/ pericytes/ adventia
cell_17986	(7) Artrial cardiomyocytes
cell_17987	(2) Fribroblast-like (AV mesenchyme related)
cell_17988	(7) Artrial cardiomyocytes
cell_17990	(10) Endothelium/ pericytes/ adventia
cell_17993	(1) Ventricular cardiomyocytes
cell_17994	(7) Artrial cardiomyocytes
cell_17995	(10) Endothelium/ pericytes/ adventia
cell_17997	(1) Ventricular cardiomyocytes
cell_17998	(3) Subepicardial cells
cell_18001	(2) Fribroblast-like (AV mesenchyme related)
cell_18005	(10) Endothelium/ pericytes/ adventia
cell_18006	(10) Endothelium/ pericytes/ adventia
cell_18017	(7) Artrial cardiomyocytes
cell_18018	(10) Endothelium/ pericytes/ adventia
cell_18019	(2) Fribroblast-like (AV mesenchyme related)
cell_18023	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18024	(9) Epicardial cells
cell_18025	(2) Fribroblast-like (AV mesenchyme related)
cell_18027	(2) Fribroblast-like (AV mesenchyme related)
cell_18029	(8) Fibroblast-like (outflow tract & valve related)
cell_18030	(8) Fibroblast-like (outflow tract & valve related)
cell_18031	(7) Artrial cardiomyocytes
cell_18032	(10) Endothelium/ pericytes/ adventia
cell_18033	(9) Epicardial cells
cell_18034	(8) Fibroblast-like (outflow tract & valve related)
cell_18035	(9) Epicardial cells
cell_18036	(3) Subepicardial cells
cell_18037	(9) Epicardial cells
cell_18038	(8) Fibroblast-like (outflow tract & valve related)
cell_18039	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18040	(10) Endothelium/ pericytes/ adventia
cell_18041	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18042	(9) Epicardial cells
cell_18043	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18044	(3) Subepicardial cells
cell_18045	(8) Fibroblast-like (outflow tract & valve related)
cell_18046	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18047	(3) Subepicardial cells
cell_18048	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18049	(9) Epicardial cells
cell_18051	(9) Epicardial cells
cell_18052	(10) Endothelium/ pericytes/ adventia
cell_18053	(2) Fribroblast-like (AV mesenchyme related)
cell_18054	(8) Fibroblast-like (outflow tract & valve related)
cell_18055	(1) Ventricular cardiomyocytes
cell_18056	(1) Ventricular cardiomyocytes
cell_18057	(8) Fibroblast-like (outflow tract & valve related)
cell_18058	(10) Endothelium/ pericytes/ adventia
cell_18062	(7) Artrial cardiomyocytes
cell_18064	(7) Artrial cardiomyocytes
cell_18075	(1) Ventricular cardiomyocytes
cell_18079	(1) Ventricular cardiomyocytes
cell_18080	(7) Artrial cardiomyocytes
cell_18091	(7) Artrial cardiomyocytes
cell_18097	(8) Fibroblast-like (outflow tract & valve related)
cell_18098	(7) Artrial cardiomyocytes
cell_18099	(10) Endothelium/ pericytes/ adventia
cell_18102	(10) Endothelium/ pericytes/ adventia
cell_18103	(8) Fibroblast-like (outflow tract & valve related)
cell_18106	(8) Fibroblast-like (outflow tract & valve related)
cell_18109	(7) Artrial cardiomyocytes
cell_18110	(1) Ventricular cardiomyocytes
cell_18114	(1) Ventricular cardiomyocytes
cell_18117	(0) Capillary endothelium
cell_18123	(1) Ventricular cardiomyocytes
cell_18128	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18141	(7) Artrial cardiomyocytes
cell_18144	(7) Artrial cardiomyocytes
cell_18145	(0) Capillary endothelium
cell_18146	(0) Capillary endothelium
cell_18155	(1) Ventricular cardiomyocytes
cell_18158	(7) Artrial cardiomyocytes
cell_18160	(7) Artrial cardiomyocytes
cell_18161	(7) Artrial cardiomyocytes
cell_18164	(10) Endothelium/ pericytes/ adventia
cell_18174	(10) Endothelium/ pericytes/ adventia
cell_18177	(0) Capillary endothelium
cell_18178	(7) Artrial cardiomyocytes
cell_18179	(1) Ventricular cardiomyocytes
cell_18181	(7) Artrial cardiomyocytes
cell_18187	(10) Endothelium/ pericytes/ adventia
cell_18188	(1) Ventricular cardiomyocytes
cell_18189	(1) Ventricular cardiomyocytes
cell_18190	(1) Ventricular cardiomyocytes
cell_18193	(10) Endothelium/ pericytes/ adventia
cell_18195	(0) Capillary endothelium
cell_18196	(7) Artrial cardiomyocytes
cell_18201	(1) Ventricular cardiomyocytes
cell_18205	(7) Artrial cardiomyocytes
cell_18207	(7) Artrial cardiomyocytes
cell_18208	(7) Artrial cardiomyocytes
cell_18211	(1) Ventricular cardiomyocytes
cell_18227	(7) Artrial cardiomyocytes
cell_18230	(10) Endothelium/ pericytes/ adventia
cell_18232	(7) Artrial cardiomyocytes
cell_18237	(10) Endothelium/ pericytes/ adventia
cell_18238	(1) Ventricular cardiomyocytes
cell_18239	(1) Ventricular cardiomyocytes
cell_18240	(10) Endothelium/ pericytes/ adventia
cell_18246	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18248	(7) Artrial cardiomyocytes
cell_18250	(8) Fibroblast-like (outflow tract & valve related)
cell_18251	(1) Ventricular cardiomyocytes
cell_18252	(10) Endothelium/ pericytes/ adventia
cell_18253	(1) Ventricular cardiomyocytes
cell_18254	(1) Ventricular cardiomyocytes
cell_18256	(8) Fibroblast-like (outflow tract & valve related)
cell_18258	(1) Ventricular cardiomyocytes
cell_18260	(7) Artrial cardiomyocytes
cell_18262	(10) Endothelium/ pericytes/ adventia
cell_18263	(7) Artrial cardiomyocytes
cell_18266	(0) Capillary endothelium
cell_18267	(1) Ventricular cardiomyocytes
cell_18270	(1) Ventricular cardiomyocytes
cell_18271	(7) Artrial cardiomyocytes
cell_18274	(1) Ventricular cardiomyocytes
cell_18277	(10) Endothelium/ pericytes/ adventia
cell_18281	(0) Capillary endothelium
cell_18283	(7) Artrial cardiomyocytes
cell_18284	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18288	(1) Ventricular cardiomyocytes
cell_18289	(10) Endothelium/ pericytes/ adventia
cell_18293	(7) Artrial cardiomyocytes
cell_18294	(1) Ventricular cardiomyocytes
cell_18295	(8) Fibroblast-like (outflow tract & valve related)
cell_18298	(7) Artrial cardiomyocytes
cell_18300	(2) Fribroblast-like (AV mesenchyme related)
cell_18301	(1) Ventricular cardiomyocytes
cell_18302	(7) Artrial cardiomyocytes
cell_18303	(10) Endothelium/ pericytes/ adventia
cell_18305	(10) Endothelium/ pericytes/ adventia
cell_18307	(7) Artrial cardiomyocytes
cell_18308	(1) Ventricular cardiomyocytes
cell_18310	(7) Artrial cardiomyocytes
cell_18312	(10) Endothelium/ pericytes/ adventia
cell_18314	(1) Ventricular cardiomyocytes
cell_18316	(8) Fibroblast-like (outflow tract & valve related)
cell_18317	(1) Ventricular cardiomyocytes
cell_18321	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18322	(7) Artrial cardiomyocytes
cell_18324	(8) Fibroblast-like (outflow tract & valve related)
cell_18326	(1) Ventricular cardiomyocytes
cell_18327	(1) Ventricular cardiomyocytes
cell_18330	(7) Artrial cardiomyocytes
cell_18331	(1) Ventricular cardiomyocytes
cell_18332	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18335	(1) Ventricular cardiomyocytes
cell_18337	(1) Ventricular cardiomyocytes
cell_18338	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18340	(7) Artrial cardiomyocytes
cell_18341	(1) Ventricular cardiomyocytes
cell_18349	(8) Fibroblast-like (outflow tract & valve related)
cell_18350	(1) Ventricular cardiomyocytes
cell_18353	(8) Fibroblast-like (outflow tract & valve related)
cell_18354	(7) Artrial cardiomyocytes
cell_18356	(10) Endothelium/ pericytes/ adventia
cell_18358	(10) Endothelium/ pericytes/ adventia
cell_18360	(1) Ventricular cardiomyocytes
cell_18361	(10) Endothelium/ pericytes/ adventia
cell_18363	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18365	(10) Endothelium/ pericytes/ adventia
cell_18366	(10) Endothelium/ pericytes/ adventia
cell_18368	(1) Ventricular cardiomyocytes
cell_18369	(1) Ventricular cardiomyocytes
cell_18370	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18371	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18379	(10) Endothelium/ pericytes/ adventia
cell_18382	(1) Ventricular cardiomyocytes
cell_18383	(1) Ventricular cardiomyocytes
cell_18384	(7) Artrial cardiomyocytes
cell_18386	(7) Artrial cardiomyocytes
cell_18387	(8) Fibroblast-like (outflow tract & valve related)
cell_18388	(8) Fibroblast-like (outflow tract & valve related)
cell_18389	(8) Fibroblast-like (outflow tract & valve related)
cell_18391	(1) Ventricular cardiomyocytes
cell_18392	(7) Artrial cardiomyocytes
cell_18396	(10) Endothelium/ pericytes/ adventia
cell_18399	(10) Endothelium/ pericytes/ adventia
cell_18402	(7) Artrial cardiomyocytes
cell_18404	(1) Ventricular cardiomyocytes
cell_18407	(1) Ventricular cardiomyocytes
cell_18408	(1) Ventricular cardiomyocytes
cell_18410	(1) Ventricular cardiomyocytes
cell_18411	(1) Ventricular cardiomyocytes
cell_18412	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18413	(1) Ventricular cardiomyocytes
cell_18416	(1) Ventricular cardiomyocytes
cell_18418	(1) Ventricular cardiomyocytes
cell_18419	(7) Artrial cardiomyocytes
cell_18420	(1) Ventricular cardiomyocytes
cell_18422	(10) Endothelium/ pericytes/ adventia
cell_18425	(1) Ventricular cardiomyocytes
cell_18426	(10) Endothelium/ pericytes/ adventia
cell_18429	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18430	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18433	(8) Fibroblast-like (outflow tract & valve related)
cell_18436	(8) Fibroblast-like (outflow tract & valve related)
cell_18438	(8) Fibroblast-like (outflow tract & valve related)
cell_18439	(1) Ventricular cardiomyocytes
cell_18440	(2) Fribroblast-like (AV mesenchyme related)
cell_18441	(1) Ventricular cardiomyocytes
cell_18443	(1) Ventricular cardiomyocytes
cell_18445	(7) Artrial cardiomyocytes
cell_18446	(7) Artrial cardiomyocytes
cell_18448	(7) Artrial cardiomyocytes
cell_18449	(1) Ventricular cardiomyocytes
cell_18450	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18451	(2) Fribroblast-like (AV mesenchyme related)
cell_18452	(8) Fibroblast-like (outflow tract & valve related)
cell_18453	(1) Ventricular cardiomyocytes
cell_18455	(7) Artrial cardiomyocytes
cell_18458	(1) Ventricular cardiomyocytes
cell_18462	(1) Ventricular cardiomyocytes
cell_18463	(1) Ventricular cardiomyocytes
cell_18464	(1) Ventricular cardiomyocytes
cell_18466	(1) Ventricular cardiomyocytes
cell_18470	(1) Ventricular cardiomyocytes
cell_18471	(10) Endothelium/ pericytes/ adventia
cell_18477	(8) Fibroblast-like (outflow tract & valve related)
cell_18479	(1) Ventricular cardiomyocytes
cell_18480	(1) Ventricular cardiomyocytes
cell_18483	(10) Endothelium/ pericytes/ adventia
cell_18484	(10) Endothelium/ pericytes/ adventia
cell_18485	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18487	(8) Fibroblast-like (outflow tract & valve related)
cell_18495	(1) Ventricular cardiomyocytes
cell_18496	(7) Artrial cardiomyocytes
cell_18497	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18499	(1) Ventricular cardiomyocytes
cell_18500	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18501	(0) Capillary endothelium
cell_18502	(9) Epicardial cells
cell_18517	(7) Artrial cardiomyocytes
cell_18518	(1) Ventricular cardiomyocytes
cell_18520	(7) Artrial cardiomyocytes
cell_18521	(7) Artrial cardiomyocytes
cell_18526	(1) Ventricular cardiomyocytes
cell_18527	(7) Artrial cardiomyocytes
cell_18529	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18532	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18534	(9) Epicardial cells
cell_18537	(7) Artrial cardiomyocytes
cell_18539	(2) Fribroblast-like (AV mesenchyme related)
cell_18545	(10) Endothelium/ pericytes/ adventia
cell_18546	(1) Ventricular cardiomyocytes
cell_18549	(1) Ventricular cardiomyocytes
cell_18551	(7) Artrial cardiomyocytes
cell_18552	(1) Ventricular cardiomyocytes
cell_18553	(1) Ventricular cardiomyocytes
cell_18556	(10) Endothelium/ pericytes/ adventia
cell_18557	(7) Artrial cardiomyocytes
cell_18558	(1) Ventricular cardiomyocytes
cell_18559	(7) Artrial cardiomyocytes
cell_18561	(8) Fibroblast-like (outflow tract & valve related)
cell_18562	(1) Ventricular cardiomyocytes
cell_18564	(1) Ventricular cardiomyocytes
cell_18566	(7) Artrial cardiomyocytes
cell_18567	(7) Artrial cardiomyocytes
cell_18569	(9) Epicardial cells
cell_18570	(10) Endothelium/ pericytes/ adventia
cell_18571	(7) Artrial cardiomyocytes
cell_18573	(10) Endothelium/ pericytes/ adventia
cell_18576	(0) Capillary endothelium
cell_18581	(1) Ventricular cardiomyocytes
cell_18582	(9) Epicardial cells
cell_18585	(10) Endothelium/ pericytes/ adventia
cell_18586	(8) Fibroblast-like (outflow tract & valve related)
cell_18589	(7) Artrial cardiomyocytes
cell_18590	(10) Endothelium/ pericytes/ adventia
cell_18593	(8) Fibroblast-like (outflow tract & valve related)
cell_18595	(8) Fibroblast-like (outflow tract & valve related)
cell_18598	(10) Endothelium/ pericytes/ adventia
cell_18601	(1) Ventricular cardiomyocytes
cell_18603	(9) Epicardial cells
cell_18604	(9) Epicardial cells
cell_18605	(2) Fribroblast-like (AV mesenchyme related)
cell_18606	(7) Artrial cardiomyocytes
cell_18607	(10) Endothelium/ pericytes/ adventia
cell_18608	(1) Ventricular cardiomyocytes
cell_18609	(1) Ventricular cardiomyocytes
cell_18610	(1) Ventricular cardiomyocytes
cell_18611	(10) Endothelium/ pericytes/ adventia
cell_18612	(1) Ventricular cardiomyocytes
cell_18615	(0) Capillary endothelium
cell_18617	(7) Artrial cardiomyocytes
cell_18618	(1) Ventricular cardiomyocytes
cell_18619	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18620	(8) Fibroblast-like (outflow tract & valve related)
cell_18621	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18622	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18624	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_18625	(1) Ventricular cardiomyocytes
cell_18626	(1) Ventricular cardiomyocytes
cell_18627	(1) Ventricular cardiomyocytes
cell_18629	(8) Fibroblast-like (outflow tract & valve related)
cell_18631	(8) Fibroblast-like (outflow tract & valve related)
cell_18633	(1) Ventricular cardiomyocytes
cell_18634	(1) Ventricular cardiomyocytes
cell_18637	(1) Ventricular cardiomyocytes
cell_18638	(7) Artrial cardiomyocytes
cell_18639	(3) Subepicardial cells
cell_18642	(8) Fibroblast-like (outflow tract & valve related)
cell_18643	(10) Endothelium/ pericytes/ adventia
cell_18644	(7) Artrial cardiomyocytes
cell_18645	(9) Epicardial cells
cell_18646	(10) Endothelium/ pericytes/ adventia
cell_18647	(10) Endothelium/ pericytes/ adventia
cell_18648	(0) Capillary endothelium
cell_18652	(10) Endothelium/ pericytes/ adventia
cell_18663	(10) Endothelium/ pericytes/ adventia
cell_18664	(7) Artrial cardiomyocytes
cell_18666	(0) Capillary endothelium
cell_18674	(0) Capillary endothelium
cell_18680	(0) Capillary endothelium
cell_18688	(10) Endothelium/ pericytes/ adventia
cell_18696	(10) Endothelium/ pericytes/ adventia
cell_18699	(0) Capillary endothelium
cell_18706	(1) Ventricular cardiomyocytes
cell_18707	(10) Endothelium/ pericytes/ adventia
cell_18708	(10) Endothelium/ pericytes/ adventia
cell_18711	(7) Artrial cardiomyocytes
cell_18715	(14) Cells related to cardiac neural crest
cell_18721	(1) Ventricular cardiomyocytes
cell_18723	(1) Ventricular cardiomyocytes
cell_18725	(0) Capillary endothelium
cell_18728	(7) Artrial cardiomyocytes
cell_18729	(1) Ventricular cardiomyocytes
cell_18731	(1) Ventricular cardiomyocytes
cell_18736	(1) Ventricular cardiomyocytes
cell_18743	(10) Endothelium/ pericytes/ adventia
cell_18748	(1) Ventricular cardiomyocytes
cell_18749	(10) Endothelium/ pericytes/ adventia
cell_18755	(10) Endothelium/ pericytes/ adventia
cell_18758	(0) Capillary endothelium
cell_18759	(2) Fribroblast-like (AV mesenchyme related)
cell_18770	(10) Endothelium/ pericytes/ adventia
cell_18780	(7) Artrial cardiomyocytes
cell_18784	(1) Ventricular cardiomyocytes
cell_18788	(1) Ventricular cardiomyocytes
cell_18794	(10) Endothelium/ pericytes/ adventia
cell_18795	(10) Endothelium/ pericytes/ adventia
cell_18799	(7) Artrial cardiomyocytes
cell_18804	(0) Capillary endothelium
cell_18811	(0) Capillary endothelium
cell_18812	(7) Artrial cardiomyocytes
cell_18821	(7) Artrial cardiomyocytes
cell_18824	(1) Ventricular cardiomyocytes
cell_18832	(0) Capillary endothelium
cell_18841	(10) Endothelium/ pericytes/ adventia
cell_18843	(0) Capillary endothelium
cell_18847	(0) Capillary endothelium
cell_18852	(0) Capillary endothelium
cell_18859	(8) Fibroblast-like (outflow tract & valve related)
cell_18865	(10) Endothelium/ pericytes/ adventia
cell_18869	(10) Endothelium/ pericytes/ adventia
cell_18871	(10) Endothelium/ pericytes/ adventia
cell_18876	(0) Capillary endothelium
cell_18888	(7) Artrial cardiomyocytes
cell_18891	(10) Endothelium/ pericytes/ adventia
cell_18898	(10) Endothelium/ pericytes/ adventia
cell_18905	(7) Artrial cardiomyocytes
cell_18910	(10) Endothelium/ pericytes/ adventia
cell_18912	(10) Endothelium/ pericytes/ adventia
cell_18925	(10) Endothelium/ pericytes/ adventia
cell_18926	(7) Artrial cardiomyocytes
cell_18943	(7) Artrial cardiomyocytes
cell_18952	(0) Capillary endothelium
cell_18956	(0) Capillary endothelium
cell_18961	(10) Endothelium/ pericytes/ adventia
cell_18963	(10) Endothelium/ pericytes/ adventia
cell_18969	(10) Endothelium/ pericytes/ adventia
cell_18976	(1) Ventricular cardiomyocytes
cell_18980	(8) Fibroblast-like (outflow tract & valve related)
cell_18989	(0) Capillary endothelium
cell_18996	(7) Artrial cardiomyocytes
cell_18999	(7) Artrial cardiomyocytes
cell_19002	(1) Ventricular cardiomyocytes
cell_19004	(7) Artrial cardiomyocytes
cell_19022	(7) Artrial cardiomyocytes
cell_19024	(7) Artrial cardiomyocytes
cell_19036	(1) Ventricular cardiomyocytes
cell_19037	(10) Endothelium/ pericytes/ adventia
cell_19039	(0) Capillary endothelium
cell_19042	(0) Capillary endothelium
cell_19047	(7) Artrial cardiomyocytes
cell_19055	(1) Ventricular cardiomyocytes
cell_19056	(1) Ventricular cardiomyocytes
cell_19063	(1) Ventricular cardiomyocytes
cell_19073	(1) Ventricular cardiomyocytes
cell_19079	(7) Artrial cardiomyocytes
cell_19083	(1) Ventricular cardiomyocytes
cell_19086	(8) Fibroblast-like (outflow tract & valve related)
cell_19087	(1) Ventricular cardiomyocytes
cell_19090	(9) Epicardial cells
cell_19096	(1) Ventricular cardiomyocytes
cell_19111	(7) Artrial cardiomyocytes
cell_19113	(0) Capillary endothelium
cell_19118	(0) Capillary endothelium
cell_19119	(1) Ventricular cardiomyocytes
cell_19122	(8) Fibroblast-like (outflow tract & valve related)
cell_19138	(7) Artrial cardiomyocytes
cell_19139	(7) Artrial cardiomyocytes
cell_19141	(1) Ventricular cardiomyocytes
cell_19144	(10) Endothelium/ pericytes/ adventia
cell_19155	(7) Artrial cardiomyocytes
cell_19161	(1) Ventricular cardiomyocytes
cell_19163	(0) Capillary endothelium
cell_19171	(1) Ventricular cardiomyocytes
cell_19176	(10) Endothelium/ pericytes/ adventia
cell_19178	(7) Artrial cardiomyocytes
cell_19185	(0) Capillary endothelium
cell_19188	(10) Endothelium/ pericytes/ adventia
cell_19194	(7) Artrial cardiomyocytes
cell_19201	(0) Capillary endothelium
cell_19202	(7) Artrial cardiomyocytes
cell_19203	(0) Capillary endothelium
cell_19206	(10) Endothelium/ pericytes/ adventia
cell_19215	(0) Capillary endothelium
cell_19225	(7) Artrial cardiomyocytes
cell_19229	(1) Ventricular cardiomyocytes
cell_19236	(0) Capillary endothelium
cell_19239	(7) Artrial cardiomyocytes
cell_19244	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_19246	(0) Capillary endothelium
cell_19248	(7) Artrial cardiomyocytes
cell_19256	(0) Capillary endothelium
cell_19257	(7) Artrial cardiomyocytes
cell_19259	(7) Artrial cardiomyocytes
cell_19260	(7) Artrial cardiomyocytes
cell_19270	(7) Artrial cardiomyocytes
cell_19273	(1) Ventricular cardiomyocytes
cell_19281	(0) Capillary endothelium
cell_19283	(0) Capillary endothelium
cell_19285	(0) Capillary endothelium
cell_19287	(0) Capillary endothelium
cell_19289	(7) Artrial cardiomyocytes
cell_19296	(8) Fibroblast-like (outflow tract & valve related)
cell_19300	(10) Endothelium/ pericytes/ adventia
cell_19302	(7) Artrial cardiomyocytes
cell_19304	(7) Artrial cardiomyocytes
cell_19309	(1) Ventricular cardiomyocytes
cell_19310	(10) Endothelium/ pericytes/ adventia
cell_19311	(0) Capillary endothelium
cell_19314	(7) Artrial cardiomyocytes
cell_19315	(7) Artrial cardiomyocytes
cell_19317	(8) Fibroblast-like (outflow tract & valve related)
cell_19324	(10) Endothelium/ pericytes/ adventia
cell_19325	(10) Endothelium/ pericytes/ adventia
cell_19327	(0) Capillary endothelium
cell_19329	(8) Fibroblast-like (outflow tract & valve related)
cell_19350	(1) Ventricular cardiomyocytes
cell_19359	(7) Artrial cardiomyocytes
cell_19378	(7) Artrial cardiomyocytes
cell_19387	(10) Endothelium/ pericytes/ adventia
cell_19402	(7) Artrial cardiomyocytes
cell_19416	(2) Fribroblast-like (AV mesenchyme related)
cell_19419	(7) Artrial cardiomyocytes
cell_19422	(8) Fibroblast-like (outflow tract & valve related)
cell_19425	(7) Artrial cardiomyocytes
cell_19430	(8) Fibroblast-like (outflow tract & valve related)
cell_19434	(8) Fibroblast-like (outflow tract & valve related)
